gene_name,go_term
 pgi,GO:0006633
 pfkA,GO:0006633
 fba,GO:0006633
 tpiA,GO:0006633
 gap,GO:0006633
 pgk,GO:0006633
 eno,GO:0006633
 pyk,GO:0006633
 acoA,GO:0006633
 lpdA,GO:0006633
 ldh,GO:0006633
 galM,GO:0006633
 pgm,GO:0006633
 gapN,GO:0006633
 bglA-2,GO:0006633
 bglA-1,GO:0006633
gki,GO:0006526
 pgi,GO:0006526
 pfkA,GO:0006526
 fba,GO:0006526
 tpiA,GO:0006526
 gap,GO:0006526
 pgk,GO:0006526
 gpmA,GO:0006526
 eno,GO:0006526
 lpdA,GO:0006526
 ldh,GO:0006526
 adhP,GO:0006526
gki,GO:0006163
gki,GO:0042278
 pgm,GO:0006163
 pgm,GO:0042278
 cps2L,GO:0006163
 cps2L,GO:0042278
 rfbB,GO:0006163
 rfbB,GO:0042278
 rfbC,GO:0006163
 rfbC,GO:0042278
 rfbD,GO:0006163
 rfbD,GO:0042278
gki,GO:0006220
gki,GO:0006213
 rmlA,GO:0006220
 rmlA,GO:0006213
 rmlC,GO:0006220
 rmlC,GO:0006213
gki,GO:0006522
gki,GO:0006531
gki,GO:0006536
 gapA,GO:0006522
 gapA,GO:0006531
 gapA,GO:0006536
 gpmA,GO:0006522
 gpmA,GO:0006531
 gpmA,GO:0006536
 adhP,GO:0006522
 adhP,GO:0006531
 adhP,GO:0006536
 galM,GO:0006522
 galM,GO:0006531
 galM,GO:0006536
 bglA,GO:0006522
 bglA,GO:0006531
 bglA,GO:0006536
 celA,GO:0006522
 celA,GO:0006531
 celA,GO:0006536
gki,GO:0006544
gki,GO:0006563
gki,GO:0070178
gki,GO:0006566
 pgm,GO:0006544
 pgm,GO:0006563
 pgm,GO:0070178
 pgm,GO:0006566
glcK,GO:0006534
glcK,GO:0006555
 pgm,GO:0006534
 pgm,GO:0006555
 cps2L,GO:0006534
 cps2L,GO:0006555
 cpsN,GO:0006534
 cpsN,GO:0006555
 cps2M,GO:0006534
 cps2M,GO:0006555
 cpsO,GO:0006534
 cpsO,GO:0006555
glcK,GO:0006550
glcK,GO:0006552
glcK,GO:0006574
 gpi,GO:0006550
 gpi,GO:0006552
 gpi,GO:0006574
 pfkA,GO:0006550
 pfkA,GO:0006552
 pfkA,GO:0006574
 fba,GO:0006550
 fba,GO:0006552
 fba,GO:0006574
 tpi,GO:0006550
 tpi,GO:0006552
 tpi,GO:0006574
 gapA,GO:0006550
 gapA,GO:0006552
 gapA,GO:0006574
 pgk,GO:0006550
 pgk,GO:0006552
 pgk,GO:0006574
 gpmA,GO:0006550
 gpmA,GO:0006552
 gpmA,GO:0006574
 eno,GO:0006550
 eno,GO:0006552
 eno,GO:0006574
 pykF,GO:0006550
 pykF,GO:0006552
 pykF,GO:0006574
 acoA,GO:0006550
 acoA,GO:0006552
 acoA,GO:0006574
 acoB,GO:0006550
 acoB,GO:0006552
 acoB,GO:0006574
 acoC,GO:0006550
 acoC,GO:0006552
 acoC,GO:0006574
 acoL,GO:0006550
 acoL,GO:0006552
 acoL,GO:0006574
 ldh,GO:0006550
 ldh,GO:0006552
 ldh,GO:0006574
 adhE,GO:0006550
 adhE,GO:0006552
 adhE,GO:0006574
 adhP,GO:0006550
 adhP,GO:0006552
 adhP,GO:0006574
 galM,GO:0006550
 galM,GO:0006552
 galM,GO:0006574
 pgm,GO:0006550
 pgm,GO:0006552
 pgm,GO:0006574
 gapN,GO:0006550
 gapN,GO:0006552
 gapN,GO:0006574
 bglA,GO:0006550
 bglA,GO:0006552
 bglA,GO:0006574
 bglH,GO:0006550
 bglH,GO:0006552
 bglH,GO:0006574
 bglA,GO:0006550
 bglA,GO:0006552
 bglA,GO:0006574
 PTS-EII,GO:0006550
 PTS-EII,GO:0006552
 PTS-EII,GO:0006574
glcK,GO:0009097
glcK,GO:0009098
glcK,GO:0009099
 gpi,GO:0009097
 gpi,GO:0009098
 gpi,GO:0009099
 pfkA,GO:0009097
 pfkA,GO:0009098
 pfkA,GO:0009099
 fba,GO:0009097
 fba,GO:0009098
 fba,GO:0009099
 tpiA,GO:0009097
 tpiA,GO:0009098
 tpiA,GO:0009099
 gapA,GO:0009097
 gapA,GO:0009098
 gapA,GO:0009099
 pgk,GO:0009097
 pgk,GO:0009098
 pgk,GO:0009099
 gpmA,GO:0009097
 gpmA,GO:0009098
 gpmA,GO:0009099
 eno,GO:0009097
 eno,GO:0009098
 eno,GO:0009099
 pyruvate kinase [KO:K00873] [EC:2.7.1.40],GO:0009097
 pyruvate kinase [KO:K00873] [EC:2.7.1.40],GO:0009098
 pyruvate kinase [KO:K00873] [EC:2.7.1.40],GO:0009099
 acoA,GO:0009097
 acoA,GO:0009098
 acoA,GO:0009099
 acoB,GO:0009097
 acoB,GO:0009098
 acoB,GO:0009099
 acoC,GO:0009097
 acoC,GO:0009098
 acoC,GO:0009099
 acoL,GO:0009097
 acoL,GO:0009098
 acoL,GO:0009099
 L-lactate dehydrogenase [KO:K00016] [EC:1.1.1.27],GO:0009097
 L-lactate dehydrogenase [KO:K00016] [EC:1.1.1.27],GO:0009098
 L-lactate dehydrogenase [KO:K00016] [EC:1.1.1.27],GO:0009099
 adhE,GO:0009097
 adhE,GO:0009098
 adhE,GO:0009099
 adhP,GO:0009097
 adhP,GO:0009098
 adhP,GO:0009099
 adhB,GO:0009097
 adhB,GO:0009098
 adhB,GO:0009099
 galM,GO:0009097
 galM,GO:0009098
 galM,GO:0009099
 pgm,GO:0009097
 pgm,GO:0009098
 pgm,GO:0009099
 gapN,GO:0009097
 gapN,GO:0009098
 gapN,GO:0009099
 bglA,GO:0009097
 bglA,GO:0009098
 bglA,GO:0009099
glcK,GO:0009085
 pgm,GO:0009085
glkA,GO:0006554
 pgi,GO:0006554
 pfk,GO:0006554
 fba,GO:0006554
 tpi,GO:0006554
 plr,GO:0006554
 pgk,GO:0006554
 gpmA,GO:0006554
 eno,GO:0006554
 pyk,GO:0006554
 pdhA,GO:0006554
 pdhB,GO:0006554
 acoC,GO:0006554
 acoL,GO:0006554
 ldh,GO:0006554
 adhE,GO:0006554
 adhP,GO:0006554
 pgmA,GO:0006554
 gapN,GO:0006554
glkA,GO:0006525
glkA,GO:0006560
 pgi,GO:0006525
 pgi,GO:0006560
 pfk,GO:0006525
 pfk,GO:0006560
 fba,GO:0006525
 fba,GO:0006560
 tpi,GO:0006525
 tpi,GO:0006560
 plr,GO:0006525
 plr,GO:0006560
 pgk,GO:0006525
 pgk,GO:0006560
 gpmA,GO:0006525
 gpmA,GO:0006560
 eno,GO:0006525
 eno,GO:0006560
 pyk,GO:0006525
 pyk,GO:0006560
 pdhA,GO:0006525
 pdhA,GO:0006560
 pdhB,GO:0006525
 pdhB,GO:0006560
 acoC,GO:0006525
 acoC,GO:0006560
 acoL,GO:0006525
 acoL,GO:0006560
 ldh,GO:0006525
 ldh,GO:0006560
 adhE,GO:0006525
 adhE,GO:0006560
 adhP,GO:0006525
 adhP,GO:0006560
 gapN,GO:0006525
 gapN,GO:0006560
glkA,GO:1901769
 pgi,GO:1901769
 pfk,GO:1901769
 fba,GO:1901769
 tpi,GO:1901769
 plr,GO:1901769
 pgk,GO:1901769
 gpmA,GO:1901769
 eno,GO:1901769
 pyk,GO:1901769
 pdhA,GO:1901769
 pdhB,GO:1901769
 acoC,GO:1901769
 acoL,GO:1901769
 ldh,GO:1901769
 adhE,GO:1901769
 adhP,GO:1901769
 pgmA,GO:1901769
 gapN,GO:1901769
glkA,GO:0043639
 pgi,GO:0043639
 pfk,GO:0043639
 fba,GO:0043639
 tpi,GO:0043639
 plr,GO:0043639
 pgk,GO:0043639
 gpmA,GO:0043639
 eno,GO:0043639
 pyk,GO:0043639
 pdhA,GO:0043639
 pdhB,GO:0043639
 acoC,GO:0043639
 acoL,GO:0043639
 ldh,GO:0043639
 adhE,GO:0043639
 adhP,GO:0043639
 pgmA,GO:0043639
 gapN,GO:0043639
glkA,GO:0009094
glkA,GO:0006571
glkA,GO:0000162
 pgi,GO:0009094
 pgi,GO:0006571
 pgi,GO:0000162
 pfk,GO:0009094
 pfk,GO:0006571
 pfk,GO:0000162
 fba,GO:0009094
 fba,GO:0006571
 fba,GO:0000162
 tpi,GO:0009094
 tpi,GO:0006571
 tpi,GO:0000162
 plr,GO:0009094
 plr,GO:0006571
 plr,GO:0000162
 pgk,GO:0009094
 pgk,GO:0006571
 pgk,GO:0000162
 gpmA,GO:0009094
 gpmA,GO:0006571
 gpmA,GO:0000162
 eno,GO:0009094
 eno,GO:0006571
 eno,GO:0000162
 pyk,GO:0009094
 pyk,GO:0006571
 pyk,GO:0000162
 pdhA,GO:0009094
 pdhA,GO:0006571
 pdhA,GO:0000162
 pdhB,GO:0009094
 pdhB,GO:0006571
 pdhB,GO:0000162
 acoC,GO:0009094
 acoC,GO:0006571
 acoC,GO:0000162
 acoL,GO:0009094
 acoL,GO:0006571
 acoL,GO:0000162
 ldh,GO:0009094
 ldh,GO:0006571
 ldh,GO:0000162
 adhE,GO:0009094
 adhE,GO:0006571
 adhE,GO:0000162
 adhP,GO:0009094
 adhP,GO:0006571
 adhP,GO:0000162
 pgm,GO:0009094
 pgm,GO:0006571
 pgm,GO:0000162
 pgmA,GO:0009094
 pgmA,GO:0006571
 pgmA,GO:0000162
 gapN,GO:0009094
 gapN,GO:0006571
 gapN,GO:0000162
glkA,GO:0019530
 pgi,GO:0019530
 pfk,GO:0019530
 fba,GO:0019530
 tpi,GO:0019530
 plr,GO:0019530
 pgk,GO:0019530
 gpmA,GO:0019530
 eno,GO:0019530
 pyk,GO:0019530
 pdhA,GO:0019530
 pdhB,GO:0019530
 acoC,GO:0019530
 acoL,GO:0019530
 ldh,GO:0019530
 adhE,GO:0019530
 adhP,GO:0019530
 pgmA,GO:0019530
 pgm,GO:0019530
 gapN,GO:0019530
glkA,GO:0033052
glkA,GO:0019756
 pgi,GO:0033052
 pgi,GO:0019756
 pfk,GO:0033052
 pfk,GO:0019756
 fba,GO:0033052
 fba,GO:0019756
 tpi,GO:0033052
 tpi,GO:0019756
 plr,GO:0033052
 plr,GO:0019756
 pgk,GO:0033052
 pgk,GO:0019756
 gpmA,GO:0033052
 gpmA,GO:0019756
 eno,GO:0033052
 eno,GO:0019756
 pyk,GO:0033052
 pyk,GO:0019756
 pdhA,GO:0033052
 pdhA,GO:0019756
 pdhB,GO:0033052
 pdhB,GO:0019756
 acoC,GO:0033052
 acoC,GO:0019756
 acoL,GO:0033052
 acoL,GO:0019756
 ldh,GO:0033052
 ldh,GO:0019756
 adhE,GO:0033052
 adhE,GO:0019756
 adhP,GO:0033052
 adhP,GO:0019756
 pgm,GO:0033052
 pgm,GO:0019756
 pgmA,GO:0033052
 pgmA,GO:0019756
 gapN,GO:0033052
 gapN,GO:0019756
glkA,GO:0046416
 pgi,GO:0046416
 pfk,GO:0046416
 fba,GO:0046416
 tpi,GO:0046416
 plr,GO:0046416
 pgk,GO:0046416
 gpmA,GO:0046416
 eno,GO:0046416
 pyk,GO:0046416
 pdhA,GO:0046416
 pdhB,GO:0046416
 acoC,GO:0046416
 acoL,GO:0046416
 ldh,GO:0046416
 adhE,GO:0046416
 adhP,GO:0046416
 pgm,GO:0046416
 pgmA,GO:0046416
 gapN,GO:0046416
glkA,GO:0006749
 pgi,GO:0006749
 pfk,GO:0006749
 fba,GO:0006749
 tpi,GO:0006749
 plr,GO:0006749
 pgk,GO:0006749
 gpmA,GO:0006749
 eno,GO:0006749
 pyk,GO:0006749
 pdhA,GO:0006749
 pdhB,GO:0006749
 acoC,GO:0006749
 acoL,GO:0006749
 ldh,GO:0006749
 adhE,GO:0006749
 adhP,GO:0006749
 pgm,GO:0006749
 pgmA,GO:0006749
 gapN,GO:0006749
glkA,GO:0005982
glkA,GO:0005985
 pgmA,GO:0005982
 pgmA,GO:0005985
 rmlA,GO:0005982
 rmlA,GO:0005985
 rmlB,GO:0005982
 rmlB,GO:0005985
 rmlC,GO:0005982
 rmlC,GO:0005985
 rmlD,GO:0005982
 rmlD,GO:0005985
glkA,GO:0006040
glkA,GO:0009225
 pgmA,GO:0006040
 pgmA,GO:0009225
 rmlA,GO:0006040
 rmlA,GO:0009225
 rmlB,GO:0006040
 rmlB,GO:0009225
 rmlC,GO:0006040
 rmlC,GO:0009225
glkA,GO:0019872
 pgmA,GO:0019872
 pgm,GO:0019872
glkA,GO:0046486
 pgm,GO:0046486
 pgmA,GO:0046486
glkA,GO:0006020
 pgm,GO:0006020
 pgmA,GO:0006020
glkA,GO:0006650
 pgm,GO:0006650
 pgmA,GO:0006650
glkA,GO:0019369
 pgm,GO:0019369
 pgmA,GO:0019369
glkA,GO:0006665
 pgmA,GO:0006665
glkA,GO:0006090
 pgmA,GO:0006090
glxK,GO:0042184
 gldA,GO:0042184
 glpK,GO:0042184
 plsX,GO:0042184
 aga,GO:0042184
glyA,GO:0046487
glyA,GO:0043648
 eno,GO:0046487
 eno,GO:0043648
 ppc,GO:0046487
 ppc,GO:0043648
 fba,GO:0046487
 fba,GO:0043648
 pfk,GO:0046487
 pfk,GO:0043648
 ackA,GO:0046487
 ackA,GO:0043648
 pta,GO:0046487
 pta,GO:0043648
 gpmA,GO:0046487
 gpmA,GO:0043648
glyA,GO:0019541
 eno,GO:0019541
 ppc,GO:0019541
 fba,GO:0019541
 pfk,GO:0019541
 ackA,GO:0019541
 pta,GO:0019541
 gpmA,GO:0019541
glyA,GO:0019605
 eno,GO:0019605
 ppc,GO:0019605
 fba,GO:0019605
 pfk,GO:0019605
 ackA,GO:0019605
 pta,GO:0019605
 gpmA,GO:0019605
glyA,GO:0035999
 eno,GO:0035999
 ppc,GO:0035999
 fba,GO:0035999
 pfk,GO:0035999
 ackA,GO:0035999
 pta,GO:0035999
 gpmA,GO:0035999
glyA,GO:0015947
 eno,GO:0015947
 ppc,GO:0015947
 fba,GO:0015947
 pfk,GO:0015947
 ackA,GO:0015947
 pta,GO:0015947
 gpmA,GO:0015947
glyA,GO:0006772
 eutD,GO:0006772
glyA,GO:0006771
 eutD,GO:0006771
glyA,GO:0042816
 eno,GO:0042816
 ppc,GO:0042816
 fba,GO:0042816
 pfkA,GO:0042816
 pta,GO:0042816
 gpmA,GO:0042816
glyA,GO:0046497
glyA,GO:0006769
 eno,GO:0046497
 eno,GO:0006769
 ppc,GO:0046497
 ppc,GO:0006769
 fba,GO:0046497
 fba,GO:0006769
 pfk,GO:0046497
 pfk,GO:0006769
 ackA,GO:0046497
 ackA,GO:0006769
 pta,GO:0046497
 pta,GO:0006769
 gpmA,GO:0046497
 gpmA,GO:0006769
glyA,GO:0015940
glyA,GO:0015937
 eno,GO:0015940
 eno,GO:0015937
 ppc,GO:0015940
 ppc,GO:0015937
 fba,GO:0015940
 fba,GO:0015937
 pfk,GO:0015940
 pfk,GO:0015937
 ackA,GO:0015940
 ackA,GO:0015937
 pta,GO:0015940
 pta,GO:0015937
 gpmA,GO:0015940
 gpmA,GO:0015937
glyA,GO:0006768
 eno,GO:0006768
 ppc,GO:0006768
 fba,GO:0006768
 pfk,GO:0006768
 ackA,GO:0006768
 pta,GO:0006768
 gpmA,GO:0006768
glyA,GO:0009106
 eno,GO:0009106
 ppc,GO:0009106
 fba,GO:0009106
 pfk,GO:0009106
 ackA,GO:0009106
 pta,GO:0009106
 gpmA,GO:0009106
glyA,GO:0046656
 eno,GO:0046656
 ppc,GO:0046656
 fba,GO:0046656
 pfk,GO:0046656
 ackA,GO:0046656
 pta,GO:0046656
 gpmA,GO:0046656
glyA,GO:0006778
 eno,GO:0006778
 ppc,GO:0006778
 fba,GO:0006778
 pfkA,GO:0006778
 ackA,GO:0006778
 pta,GO:0006778
glyA,GO:0009240
glyA,GO:0016091
 eno,GO:0009240
 eno,GO:0016091
 ppc,GO:0009240
 ppc,GO:0016091
 fba,GO:0009240
 fba,GO:0016091
 pfkA,GO:0009240
 pfkA,GO:0016091
 ackA,GO:0009240
 ackA,GO:0016091
 pta,GO:0009240
 pta,GO:0016091
glyA,GO:0006807
 eno,GO:0006807
 ppc,GO:0006807
 fba,GO:0006807
 pfkA,GO:0006807
 ackA,GO:0006807
 pta,GO:0006807
glyA,GO:0006790
 eno,GO:0006790
 ppc,GO:0006790
 fba,GO:0006790
 pfkA,GO:0006790
 ackA,GO:0006790
 pta,GO:0006790
glyA,GO:0043190
glyA,GO:0043191
glyA,GO:0043192
 eno,GO:0043190
 eno,GO:0043191
 eno,GO:0043192
 ppc,GO:0043190
 ppc,GO:0043191
 ppc,GO:0043192
 fba,GO:0043190
 fba,GO:0043191
 fba,GO:0043192
 pfkA,GO:0043190
 pfkA,GO:0043191
 pfkA,GO:0043192
 ackA,GO:0043190
 ackA,GO:0043191
 ackA,GO:0043192
 pta,GO:0043190
 pta,GO:0043191
 pta,GO:0043192
glyA,GO:0000160
 eno,GO:0000160
 ppc,GO:0000160
 fba,GO:0000160
 pfkA,GO:0000160
 ackA,GO:0000160
 pta,GO:0000160
glyA,GO:0009372
 eno,GO:0009372
 ppc,GO:0009372
 fba,GO:0009372
 pfkA,GO:0009372
 ackA,GO:0009372
 pta,GO:0009372
 gpmA,GO:0009372
glyA,GO:0009401
 eno,GO:0009401
 ppc,GO:0009401
 fba,GO:0009401
 pfkA,GO:0009401
 ackA,GO:0009401
 pta,GO:0009401
glyA,GO:0006401
 eno,GO:0006401
 ppc,GO:0006401
 fba,GO:0006401
 pfkA,GO:0006401
 ackA,GO:0006401
 pta,GO:0006401
 gpmA,GO:0006401
glyA,GO:0000428
 eno,GO:0000428
 ppc,GO:0000428
 pfkA,GO:0000428
 ackA,GO:0000428
 pta,GO:0000428
glyA,GO:0043952
glyA,GO:0043953
 ppc,GO:0043952
 ppc,GO:0043953
gpdA,GO:0030253
gpdA,GO:0015628
gpdA,GO:0030254
gpdA,GO:0030255
gpdA,GO:0046819
gpdA,GO:0033103
gpdA,GO:0044098
gpdA,GO:0043952
gpdA,GO:0043953
 cdsA,GO:0030253
 cdsA,GO:0015628
 cdsA,GO:0030254
 cdsA,GO:0030255
 cdsA,GO:0046819
 cdsA,GO:0033103
 cdsA,GO:0044098
 cdsA,GO:0043952
 cdsA,GO:0043953
 pgsA,GO:0030253
 pgsA,GO:0015628
 pgsA,GO:0030254
 pgsA,GO:0030255
 pgsA,GO:0046819
 pgsA,GO:0033103
 pgsA,GO:0044098
 pgsA,GO:0043952
 pgsA,GO:0043953
 cls,GO:0030253
 cls,GO:0015628
 cls,GO:0030254
 cls,GO:0030255
 cls,GO:0046819
 cls,GO:0033103
 cls,GO:0044098
 cls,GO:0043952
 cls,GO:0043953
gph,GO:0006284
gph,GO:0006285
gph,GO:0006286
gph,GO:0006287
gph,GO:0006288
 glnA,GO:0006284
 glnA,GO:0006285
 glnA,GO:0006286
 glnA,GO:0006287
 glnA,GO:0006288
 glyA,GO:0006284
 glyA,GO:0006285
 glyA,GO:0006286
 glyA,GO:0006287
 glyA,GO:0006288
 acoL,GO:0006284
 acoL,GO:0006285
 acoL,GO:0006286
 acoL,GO:0006287
 acoL,GO:0006288
 glxK,GO:0006284
 glxK,GO:0006285
 glxK,GO:0006286
 glxK,GO:0006287
 glxK,GO:0006288
 kdgA,GO:0006284
 kdgA,GO:0006285
 kdgA,GO:0006286
 kdgA,GO:0006287
 kdgA,GO:0006288
gpi,GO:0006289
 zwf,GO:0006289
 gnd,GO:0006289
 rpe,GO:0006289
 tktA,GO:0006289
 tktC,GO:0006289
 tktN,GO:0006289
 rpiA,GO:0006289
 deoC,GO:0006289
 deoB,GO:0006289
 pgm,GO:0006289
 prsA,GO:0006289
 prs,GO:0006289
 kdgA,GO:0006289
 gapN,GO:0006289
 kdgK,GO:0006289
 fba,GO:0006289
 pfkA,GO:0006289
gpi,GO:0006298
 zwf,GO:0006298
 gnd,GO:0006298
 rpe,GO:0006298
 tktA,GO:0006298
 tktC,GO:0006298
 tktN,GO:0006298
 rpiA,GO:0006298
 deoC,GO:0006298
 deoB,GO:0006298
 pgm,GO:0006298
 prsA,GO:0006298
 kdgA,GO:0006298
 gapN,GO:0006298
 fba,GO:0006298
 pfkA,GO:0006298
gpsA,GO:0000724
 glpO,GO:0000724
 cdsA,GO:0000724
 pgsA,GO:0000724
gpsA,GO:0006096
gpsA,GO:0006094
 cdsA,GO:0006096
 cdsA,GO:0006094
 pgsA,GO:0006096
 pgsA,GO:0006094
 cls,GO:0006096
 cls,GO:0006094
gpsA,GO:0006099
 plsY,GO:0006099
 cdsA,GO:0006099
 pgsA,GO:0006099
gpsA,GO:0006098
 glpO,GO:0006098
 pgsA,GO:0006098
gpsA,GO:0006000
gpsA,GO:0006013
 pgsA,GO:0006000
 pgsA,GO:0006013
 cls,GO:0006000
 cls,GO:0006013
gpsA,GO:0006012
 glpO,GO:0006012
 pgsA,GO:0006012
 wchY,GO:0006012
gpsA,GO:0019852
gpsA,GO:0019577
gpsA,GO:0019572
 glpO,GO:0019852
 glpO,GO:0019577
 glpO,GO:0019572
 pgsA,GO:0019852
 pgsA,GO:0019577
 pgsA,GO:0019572
gpsA,GO:0006633
 glpO,GO:0006633
 pgsA,GO:0006633
gpsA,GO:0006526
 glpO,GO:0006526
 pgsA,GO:0006526
gpsA,GO:0006163
gpsA,GO:0042278
 glpO,GO:0006163
 glpO,GO:0042278
 pgsA,GO:0006163
 pgsA,GO:0042278
gpsA,GO:0006220
gpsA,GO:0006213
 glpO,GO:0006220
 glpO,GO:0006213
 pgsA,GO:0006220
 pgsA,GO:0006213
gpsA,GO:0006522
gpsA,GO:0006531
gpsA,GO:0006536
 glpO,GO:0006522
 glpO,GO:0006531
 glpO,GO:0006536
 pgsA,GO:0006522
 pgsA,GO:0006531
 pgsA,GO:0006536
gpsA,GO:0006544
gpsA,GO:0006563
gpsA,GO:0070178
gpsA,GO:0006566
 cdsA,GO:0006544
 cdsA,GO:0006563
 cdsA,GO:0070178
 cdsA,GO:0006566
 cls,GO:0006544
 cls,GO:0006563
 cls,GO:0070178
 cls,GO:0006566
gpsA,GO:0006534
gpsA,GO:0006555
 glpO,GO:0006534
 glpO,GO:0006555
 pgsA,GO:0006534
 pgsA,GO:0006555
hemH,GO:0006550
hemH,GO:0006552
hemH,GO:0006574
hemH,GO:0009097
hemH,GO:0009098
hemH,GO:0009099
hemH,GO:0009085
hemH,GO:0006554
hemH,GO:0006525
hemH,GO:0006560
hemH,GO:1901769
hemH,GO:0043639
hemH,GO:0009094
hemH,GO:0006571
hemH,GO:0000162
hemH,GO:0019530
hemH,GO:0033052
hemH,GO:0019756
hemH,GO:0046416
hemH,GO:0006749
hemH,GO:0005982
hemH,GO:0005985
hemH,GO:0006040
hemH,GO:0009225
hemH,GO:0019872
hemH,GO:0046486
hemH,GO:0006020
hemH,GO:0006650
hemH,GO:0019369
hemH,GO:0006665
hemH,GO:0006090
hexA,GO:0042184
 mutS2,GO:0042184
 hexB,GO:0042184
 pcrA,GO:0042184
 xseA,GO:0042184
 xseB,GO:0042184
 recJ,GO:0042184
 ssbA,GO:0042184
 ssbB,GO:0042184
 dnaE,GO:0042184
 polC,GO:0042184
 dnaN,GO:0042184
 dnaX,GO:0042184
 holA,GO:0042184
 holB,GO:0042184
 dnaQ,GO:0042184
 ligA,GO:0042184
hexA,GO:0046487
hexA,GO:0043648
 mutS2,GO:0046487
 mutS2,GO:0043648
 hexB,GO:0046487
 hexB,GO:0043648
 pcrA,GO:0046487
 pcrA,GO:0043648
 xseA,GO:0046487
 xseA,GO:0043648
 xseB,GO:0046487
 xseB,GO:0043648
 recJ,GO:0046487
 recJ,GO:0043648
 ssbA,GO:0046487
 ssbA,GO:0043648
 ssbB,GO:0046487
 ssbB,GO:0043648
 polC,GO:0046487
 polC,GO:0043648
 dnaN,GO:0046487
 dnaN,GO:0043648
 dnaX,GO:0046487
 dnaX,GO:0043648
 holA,GO:0046487
 holA,GO:0043648
 holB,GO:0046487
 holB,GO:0043648
 dnaQ,GO:0046487
 dnaQ,GO:0043648
 ligA,GO:0046487
 ligA,GO:0043648
hexA,GO:0019541
 mutL,GO:0019541
 dnaE,GO:0019541
 dnaZX,GO:0019541
 holA,GO:0019541
 dnaQ,GO:0019541
hom,GO:0019605
 lysC,GO:0019605
 asd,GO:0019605
 dapA,GO:0019605
 dapB,GO:0019605
 dapD,GO:0019605
 dapE,GO:0019605
 lysA,GO:0019605
 aspC,GO:0019605
 hipO,GO:0019605
 murF,GO:0019605
hom,GO:0035999
 lysC,GO:0035999
 asd,GO:0035999
 dapA,GO:0035999
 dapB,GO:0035999
 lysA,GO:0035999
 mutT,GO:0035999
hom,GO:0015947
 asd,GO:0015947
 dapA,GO:0015947
 dapB,GO:0015947
 lysA,GO:0015947
 araT,GO:0015947
 lys1,GO:0015947
 murF,GO:0015947
hom,GO:0006772
 lysC,GO:0006772
 asd,GO:0006772
 lysA,GO:0006772
 aspC,GO:0006772
hom,GO:0006771
 asd,GO:0006771
 dapA,GO:0006771
 dapB,GO:0006771
 lysA,GO:0006771
 araT,GO:0006771
 murF,GO:0006771
hom,GO:0042816
 asd,GO:0042816
 dapA,GO:0042816
 dapB,GO:0042816
 murF,GO:0042816
hom,GO:0046497
hom,GO:0006769
 asd,GO:0046497
 asd,GO:0006769
 dapA,GO:0046497
 dapA,GO:0006769
 dapB,GO:0046497
 dapB,GO:0006769
 murF,GO:0046497
 murF,GO:0006769
hom,GO:0015940
hom,GO:0015937
 asd,GO:0015940
 asd,GO:0015937
 dapA,GO:0015940
 dapA,GO:0015937
 dapB,GO:0015940
 dapB,GO:0015937
 murF,GO:0015940
 murF,GO:0015937
hom,GO:0006768
 asd,GO:0006768
 dapA,GO:0006768
 dapB,GO:0006768
 murF,GO:0006768
hom,GO:0009106
 asd,GO:0009106
 dapA,GO:0009106
 dapB,GO:0009106
 murF,GO:0009106
hom,GO:0046656
 asd,GO:0046656
 dapA,GO:0046656
 dapB,GO:0046656
 murF,GO:0046656
hom,GO:0006778
 asd,GO:0006778
 dapA,GO:0006778
 dapB,GO:0006778
 murF,GO:0006778
hom,GO:0009240
hom,GO:0016091
 asd,GO:0009240
 asd,GO:0016091
 dapA,GO:0009240
 dapA,GO:0016091
 dapB,GO:0009240
 dapB,GO:0016091
 murF,GO:0009240
 murF,GO:0016091
hom,GO:0006807
 asd,GO:0006807
 dapA,GO:0006807
 dapB,GO:0006807
 murF,GO:0006807
ilvA,GO:0006790
 leuB,GO:0006790
 ilvB,GO:0006790
 ilvH,GO:0006790
 ilvC,GO:0006790
 ilvD,GO:0006790
 ilvE,GO:0006790
ilvA,GO:0043190
ilvA,GO:0043191
ilvA,GO:0043192
 leuB,GO:0043190
 leuB,GO:0043191
 leuB,GO:0043192
 ilvB,GO:0043190
 ilvB,GO:0043191
 ilvB,GO:0043192
 ilvN,GO:0043190
 ilvN,GO:0043191
 ilvN,GO:0043192
 ilvC,GO:0043190
 ilvC,GO:0043191
 ilvC,GO:0043192
 ilvD,GO:0043190
 ilvD,GO:0043191
 ilvD,GO:0043192
 ilvE,GO:0043190
 ilvE,GO:0043191
 ilvE,GO:0043192
ilvA,GO:0000160
 leuB,GO:0000160
 ilvB,GO:0000160
 ilvN,GO:0000160
 ilvC,GO:0000160
 ilvD,GO:0000160
 ilvE,GO:0000160
 aspC,GO:0000160
ilvA,GO:0009372
 leuB,GO:0009372
 alsS,GO:0009372
 ilvH,GO:0009372
 ilvC,GO:0009372
 ilvD,GO:0009372
ilvA,GO:0009401
 leuB,GO:0009401
 alsS,GO:0009401
 ilvH,GO:0009401
 ilvC,GO:0009401
 ilvD,GO:0009401
ilvA,GO:0006401
 leuB,GO:0006401
 alsS,GO:0006401
 ilvH,GO:0006401
 ilvC,GO:0006401
 ilvD,GO:0006401
 leuA,GO:0006401
ilvA,GO:0000428
 leuB,GO:0000428
